1456075241662108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,0,0,0,0,0,0,0,214.808,215.265214.808,0
1456075241682838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.808,215.265214.808,0
1456075241702838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.808,215.265214.808,0
1456075241702108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.64,215.265214.808,0
1456075241722838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.64,215.265214.808,0
1456075241742838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.64,215.265214.808,0
1456075241742108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.891,215.265214.891,0
1456075241762838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-12.1881,0,0,0,0,0,-2.37815,214.891,215.265214.891,0
1456075241782838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-12.1881,0,0,0,0,0,-2.37815,214.891,215.265214.891,0
1456075241782108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-12.1881,0,0,0,0,0,-2.37815,214.39,215.265214.891,0
1456075241802838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,-2.37815,214.39,215.265214.891,0
1456075241822838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.39,215.265214.891,0
1456075241822108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,215.058,215.265215.058,0
1456075241842838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,215.058,215.265215.058,0
1456075241862838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,215.058,215.265215.058,0
1456075241862108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.891,215.265215.058,0
1456075241882838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.891,215.265215.058,0
1456075241902838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.891,215.265215.058,0
1456075241902108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.306,215.265215.058,0
1456075241922838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,-2.37815,214.306,215.265215.058,0
1456075241942838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.306,215.265215.058,0
1456075241942108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.139,215.265215.058,0
1456075241962838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-12.1881,0,0,-2.37815,0,0,0,214.139,215.265215.058,0
1456075241982838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,-2.37815,214.139,215.265215.058,0
1456075241982108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,-2.37815,214.724,215.265215.058,0
1456075242002838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.724,215.265215.058,0
1456075242022838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.724,215.265215.058,0
1456075242022108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.473,215.265215.058,0
1456075242042838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.473,215.265215.058,0
1456075242062838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.473,215.265215.058,0
1456075242062108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.473,215.265215.058,0
1456075242082838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.473,215.265215.058,0
1456075242102838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,-2.37815,214.473,215.265215.058,0
1456075242102108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,-2.37815,214.808,215.265215.058,0
1456075242122838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.808,215.265215.058,0
1456075242142838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-12.1881,0,0,0,0,0,0,214.808,215.265215.058,0
1456075242142108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-12.1881,0,0,0,0,0,0,214.64,215.265215.058,0
1456075242162838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-12.1881,0,0,0,0,0,0,214.64,215.265215.058,0
1456075242182838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,-2.37815,214.64,215.265215.058,0
1456075242182108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,-2.37815,214.808,215.265215.058,0
1456075242202838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,-2.37815,214.808,215.265215.058,0
1456075242222838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.808,215.265215.058,0
1456075242222108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.975,215.265215.058,0
1456075242242838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.975,215.265215.058,0
1456075242262838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.975,215.265215.058,0
1456075242262108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.39,215.265215.058,0
1456075242282838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,-2.37815,214.39,215.265215.058,0
1456075242302838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.39,215.265215.058,0
1456075242302108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.808,215.265215.058,0
1456075242322838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,-2.37815,214.808,215.265215.058,0
1456075242342838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.808,215.265215.058,0
1456075242342108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.64,215.265215.058,0
1456075242362838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-12.1881,0,0,0,0,0,0,214.64,215.265215.058,0
1456075242382838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,2.37815,214.64,215.265215.058,0
1456075242382108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,2.37815,214.473,215.265215.058,0
1456075242402838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.473,215.265215.058,0
1456075242422838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,-2.37815,214.473,215.265215.058,0
1456075242422108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,-2.37815,214.891,215.265215.058,0
1456075242442838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.891,215.265215.058,0
1456075242462838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,-2.37815,214.891,215.265215.058,0
1456075242462108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,-2.37815,215.309,215.265215.309,0
1456075242482838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,215.309,215.265215.309,0
1456075242502838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,-2.37815,215.309,215.265215.309,0
1456075242502108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,-2.37815,214.64,215.265215.309,0
1456075242522838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.64,215.265215.309,0
1456075242542838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,-2.37815,214.64,215.265215.309,0
1456075242542108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,-2.37815,214.891,215.265215.309,0
1456075242562838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.891,215.265215.309,0
1456075242582838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-7.43185,0,0,0,0,0,0,214.891,215.265215.309,0
1456075242582108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-7.43185,0,0,0,0,0,0,214.724,215.265215.309,0
1456075242602838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.724,215.265215.309,0
1456075242622838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-12.1881,0,0,0,0,0,0,214.724,215.265215.309,0
1456075242622108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-12.1881,0,0,0,0,0,0,214.808,215.265215.309,0
1456075242642838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.808,215.265215.309,0
1456075242662838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.808,215.265215.309,0
1456075242662108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,215.727,215.265215.727,0
1456075242682838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-12.1881,0,0,0,0,0,0,215.727,215.265215.727,0
1456075242702838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,215.727,215.265215.727,0
1456075242702108094,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,-2.37815,0,0,0,214.64,215.265215.727,0
1456075242722838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-9.81,0,0,0,0,0,0,214.64,215.265215.727,0
1456075242742838260,Ready,7100.04,2.52234e-44,10314.2,-1.45575e-05,0,0,-12.1881,0,0,0,0,0,0,214.64,215.265215.727,0
